Generation,Species 0,Species 1,Species 2
0,0.1,0.8,0.3
1,0.10034000000000001,0.8040000000000002,0.30285599999999996
2,0.10067964367552001,0.8080038363840002,0.30572958737337597
3,0.1010189154064638,0.8120113048812033,0.30862071189482687
4,0.10135779955201403,0.816022199571193,0.311529320507061
5,0.1016962804532927,0.820036312912904,0.31445535730742846
6,0.10203434243604702,0.8240534357743675,0.3173987635354414
7,0.10237196981336036,0.8280733574632289,0.32035947756120037
8,0.10270914688838706,0.8320958657580297,0.3233374348747434
9,0.10304585795711037,0.8361207469402517,0.3263325680763345
10,0.10338208731112263,0.8401477858271138,0.32934480686770773
11,0.10371781924042676,0.8441767658051188,0.3323740780442838
12,0.10405303803625827,0.8482074688643403,0.3354203054883726
13,0.10438772799392654,0.8522396756334438,0.3384834101633783
14,0.10472187341567467,0.8562731654154326,0.3415633101090211
15,0.10505545861355686,0.860307716224112,0.34465992043758903
16,0.10538846791233221,0.8643431048212594,0.34777315333123404
17,0.10572088565237393,0.8683791067544948,0.35090291804032475
18,0.10605269619259304,0.8724154963958375,0.35404912088286805
19,0.10638388391337529,0.8764520469809409,0.35721166524501236
20,0.10671443321953038,0.8804885306489931,0.3603904515826423
21,0.10704432854325234,0.8845247184832714,0.36358537742407665
22,0.10737355434708985,0.8885603805523392,0.3667963373738781
23,0.10770209512692541,0.8925952859518709,0.37002322311778607
24,0.10802993541496238,0.8966292028470934,0.37326592342877873
25,0.1083570597827184,0.9006618985158283,0.37652432417427456
26,0.10868345284402431,0.9046931393921229,0.3797983083244787
27,0.10900909925802714,0.908722691110451,0.3830877559618822
28,0.1093339837321962,0.9127503185504734,0.3863925442919188
29,0.10965809102533075,0.9167757858823374,0.38971254765478497
30,0.10998140595056835,0.9207988566125019,0.3930476375384271
31,0.11030391337839242,0.9248192936300699,0.3963976825926998
32,0.11062559823963773,0.9288368592536111,0.3997625486446978
33,0.11094644552849288,0.9328513152784585,0.40314209871526324
34,0.11126644030549805,0.9368624230244568,0.4065361930366698
35,0.1115855677005371,0.9408699433841483,0.40994468907148424
36,0.1119038129158226,0.9448736368713752,0.41336744153260424
37,0.11222116122887253,0.9488732636702774,0.4168043024044717
38,0.11253759799547727,0.9528685836846694,0.42025512096545964
39,0.11285310865265583,0.9568593565877715,0.4237197438114287
40,0.11316767872159962,0.9608453418722783,0.4271980148804508
41,0.113481293810603,0.9648262989007411,0.43068977547869436
42,0.11379393961797876,0.9688019869562445,0.43419486430746573
43,0.11410560193495767,0.9727721652933538,0.43771311749140057
44,0.11441626664857055,0.9767365931893112,0.44124436860779825
45,0.11472591974451164,0.9806950299954602,0.44478844871709033
46,0.115034547309982,0.984647235188873,0.4483451863944353
47,0.1153421355365117,0.9885929684241598,0.451914407762429
48,0.11564867072275936,0.9925319895854348,0.4554959365249198
49,0.11595413927728795,0.996464058838418,0.4590895940019181
50,0.11625852772131551,1.0003889366826466,0.4626951991655868
51,0.11656182269143943,1.0043063840037731,0.4663125686773001
52,0.1168640109423333,1.0082161621259265,0.4699415169257559
53,0.1171650793494148,1.0121180328641102,0.47358185606612807
54,0.1174650149114836,1.0160117585766155,0.4772333960602413
55,0.11776380475332805,1.019897102217423,0.4808959447177538
56,0.11806143612829925,1.0237738273885684,0.484569307738329
57,0.11835789642085165,1.027641698392448,0.4882532887547789
58,0.11865317314904877,1.0315004802840388,0.4919476893771598
59,0.1189472539670329,1.0353499389230092,0.49565230923780146
60,0.11924012666745773,1.0391898410256921,0.4993669460372481
61,0.11953177918388286,1.0430199542169012,0.5030913955910912
62,0.11982219959312881,1.046840047081558,0.5068254518776708
63,0.12011137611759173,1.0506498892161131,0.5105689070866253
64,0.1203992971275167,1.054449251279728,0.5143215516682623
65,0.12068595114322839,1.0582379050452013,0.5180831743837313
66,0.12097132683731837,1.0620156234496057,0.5218535623559697
