Generation,Species 0,Species 1,Species 2
2768,0.52789381975016,0.9462882243542986,9.249696018588
2769,0.5277271748945855,0.9450317841695216,9.241341867137622
2770,0.5275609883868788,0.9437773154299308,9.232994270503342
2771,0.5273952594669552,0.9425248145001287,9.224653226179843
2772,0.5272299873766237,0.941274277752323,9.216318731654598
2773,0.527065171359582,0.9400257015663098,9.2079907844079
2774,0.5269008106614106,0.9387790823294566,9.199669381912889
2775,0.5267369045295687,0.9375344164366847,9.191354521635589
2776,0.5265734522133882,0.9362917002904521,9.183046201034935
2777,0.5264104529640697,0.9350509303007372,9.17474441756281
2778,0.5262479060346763,0.933812102885021,9.166449168664068
2779,0.5260858106801292,0.9325752144682707,9.158160451776569
2780,0.5259241661572024,0.9313402614829223,9.149878264331212
2781,0.5257629717245179,0.9301072403688642,9.141602603751965
2782,0.5256022266425407,0.9288761475734199,9.13333346745589
2783,0.5254419301735738,0.9276469795513315,9.125070852853181
2784,0.5252820815817526,0.9264197327647429,9.116814757347191
2785,0.5251226801330411,0.9251944036831831,9.108565178334462
2786,0.524963725095226,0.9239709887835492,9.100322113204758
2787,0.5248052157379123,0.9227494845500903,9.092085559341093
2788,0.5246471513325182,0.9215298874743905,9.08385551411976
2789,0.5244895311522699,0.9203121940553523,9.075631974910365
2790,0.5243323544721976,0.91909640079918,9.067414939075855
2791,0.5241756205691297,0.9178825042193639,9.059204403972544
2792,0.5240193287216883,0.9166705008366631,9.051000366950147
2793,0.5238634782102846,0.9154603871790892,9.042802825351815
2794,0.5237080683171137,0.9142521597818902,9.034611776514152
2795,0.52355309832615,0.9130458151875339,9.026427217767255
2796,0.5233985675231425,0.9118413499456917,9.018249146434737
2797,0.5232444751956096,0.9106387606132224,9.010077559833762
2798,0.5230908206328349,0.9094380437541557,9.001912455275068
2799,0.5229376031258619,0.9082391959396764,8.993753830063001
2800,0.5227848219674899,0.907042213748108,8.985601681495547
2801,0.5226324764522685,0.9058470937648967,8.977456006864347
2802,0.5224805658764938,0.904653832582595,8.969316803454745
2803,0.5223290895382029,0.9034624268008463,8.961184068545801
2804,0.5221780467371695,0.9022728730263682,8.95305779941033
2805,0.5220274367748995,0.9010851678729369,8.944937993314923
2806,0.521877258954626,0.8998993079613712,8.936824647519984
2807,0.5217275125813049,0.8987152899195168,8.92871775927975
2808,0.5215781969616101,0.8975331103822299,8.920617325842326
2809,0.521429311403929,0.8963527659913622,8.912523344449706
2810,0.5212808552183579,0.8951742533957441,8.904435812337812
2811,0.5211328277166972,0.8939975692511699,8.896354726736512
2812,0.5209852282124474,0.8928227102203817,8.88828008486965
2813,0.5208380560208041,0.8916496729730535,8.880211883955084
2814,0.5206913104586532,0.8904784541857759,8.872150121204697
2815,0.5205449908445672,0.8893090505420402,8.864094793824439
2816,0.5203990964987999,0.8881414587322236,8.856045899014347
2817,0.5202536267432823,0.8869756754535724,8.848003433968577
2818,0.5201085809016182,0.8858116974101874,8.839967395875428
2819,0.5199639582990793,0.8846495213130084,8.831937781917372
2820,0.5198197582626011,0.8834891438797986,8.82391458927108
2821,0.5196759801207784,0.882330561835129,8.81589781510745
2822,0.519532623203861,0.8811737719103635,8.807887456591633
2823,0.5193896868437488,0.8800187708436432,8.799883510883065
2824,0.5192471703739878,0.8788655553798713,8.791885975135486
2825,0.5191050731297661,0.8777141222706981,8.783894846496974
2826,0.5189633944479082,0.8765644682745053,8.775910122109968
2827,0.5188221336668722,0.875416590156391,8.767931799111297
2828,0.5186812901267446,0.8742704846881547,8.759959874632205
2829,0.5185408631692359,0.8731261486482822,8.751994345798378
2830,0.5184008521376766,0.8719835788219304,8.744035209729972
2831,0.5182612563770128,0.8708427720009124,8.736082463541639
2832,0.5181220752338018,0.8697037249836822,8.72813610434255
2833,0.5179833080562082,0.8685664345753202,8.72019612923643
2834,0.5178449541939988,0.867430897587518,8.712262535321571
2835,0.5177070129985392,0.8662971108385634,8.704335319690873
2836,0.5175694838227891,0.8651650711533259,8.69641447943186
2837,0.5174323660212984,0.8640347753632414,8.688500011626708
